Foundation Program (B.Sc.(Ag.Env.Sc.)) (45 credits),AEBI 120,AECH 110,AECH 111,AEMA 101,AEMA 102,AEPH 112,AEPH 114,AEBI 120,AECH 110,AEMA 101,AEMA 102,AGEC 200,BREE 103,AGEC 201,AGEC 231
Agribusiness Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),AEBI 210,AGEC 450,AGEC 491,ANSC 250,ACCT 361,AGRI 310,BUSA 364,MGCR 222,MGCR 331,MGCR 341,MGCR 352,MGCR 382,ORGB 321
Agricultural Economics Honours (B.Sc.(Ag.Env.Sc.)) (42 credits),AGEC 200,AGEC 201,AGEC 231,AGEC 320,AGEC 330,AGEC 333,AGEC 425,AGEC 430,AGEC 442,AGEC 491,ENVB 210,FAES 401,FAES 402,FAES 405,FAES 406
Agricultural Economics Major (B.Sc.(Ag.Env.Sc.)) (42 credits),AGEC 200,AGEC 201,AGEC 231,AGEC 320,AGEC 330,AGEC 332,AGEC 333,AGEC 425,AGEC 430,AGEC 442,ENVB 210,MGCR 211
Animal Biology Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),ANSC 312,ANSC 323,ANSC 324,ANSC 420,PARA 438,ANSC 234,ANSC 251,ANSC 326,ANSC 400,ANSC 424,ANSC 433,ANSC 555,ANSC 560,LSCI 451
Animal Health and Disease Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),ANSC 312,ANSC 323,ANSC 350,ANSC 424,MICR 341,PARA 424,ANSC 234,ANSC 251,ANSC 303,ANSC 324,ANSC 433,ANSC 555
Applied Ecology Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),ENVB 305,ENVB 437,ENVB 529,AGRI 340,BREE 327,ENTO 330,ENTO 340,ENVB 301,ENVB 313,ENVB 415,ENVB 500,ENVB 506,ENVB 530,MICR 331,MICR 450,PLNT 304,PLNT 426,PLNT 460,SOIL 300,SOIL 326,SOIL 535,WILD 302,WILD 307,WILD 350,WILD 420,WILD 421
Environmental Biology Honours (B.Sc.(Ag.Env.Sc.)) (54 credits),AEBI 210,AEBI 211,AEBI 212,AEHM 205,AEMA 310,ENVB 210,ENVB 222,ENVB 305,ENVB 410,LSCI 204,LSCI 211,LSCI 230,ENTO 330,ENVB 301,ENVB 313,ENVB 437,ENVB 497,ENVB 498,ENVB 529,FAES 300,MICR 331,PLNT 304,PLNT 358,PLNT 460,SOIL 300,WILD 302,WILD 307,WOOD 441,ENVB 401,ENVB 402,ENVB 405,ENVB 406
Environmental Biology Major (B.Sc.(Ag.Env.Sc.)) (42 credits),AEBI 210,AEBI 211,AEBI 212,AEHM 205,AEMA 310,ENVB 210,ENVB 222,ENVB 305,ENVB 410,LSCI 204,LSCI 211,LSCI 230,ENTO 330,ENVB 301,ENVB 313,ENVB 437,ENVB 497,ENVB 498,FAES 300,MICR 331,PLNT 304,PLNT 358,PLNT 460,SOIL 300,WILD 302,WILD 307,WOOD 441
Environmental Economics Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),AGEC 491,ENVB 305,ENVB 437,ENVB 506,AGRI 310,BREE 217,BREE 327,ECON 225,ECON 326,ECON 405,ENVB 222,ENVB 301,ENVB 529,ENVR 203,MGPO 440,MICR 331,NRSC 333,WILD 421
Life Sciences (Biological and Agricultural) Honours (B.Sc.(Ag.Env.Sc.)) (54 credits),AEBI 210,AEBI 211,AEBI 212,AEHM 205,AEMA 310,ANSC 400,LSCI 202,LSCI 204,LSCI 211,LSCI 230,LSCI 401,LSCI 402,PARA 438,ANSC 234,ANSC 250,ANSC 312,ANSC 323,ANSC 324,ANSC 326,ANSC 420,BINF 511,BTEC 306,ENVB 210,ENVB 222,FAES 300,LSCI 451,LSCI 452,MICR 331,MICR 338,MICR 341,MICR 450,NRSC 333,PARA 410,PARA 424,PLNT 304,PLNT 353,PLNT 426,PLNT 435
Life Sciences (Biological and Agricultural) Major (B.Sc.(Ag.Env.Sc.)) (42 credits),AEBI 210,AEBI 211,AEBI 212,AEHM 205,AEMA 310,ANSC 400,LSCI 202,LSCI 204,LSCI 211,LSCI 230,PARA 438,ANSC 234,ANSC 250,ANSC 312,ANSC 323,ANSC 324,ANSC 326,ANSC 420,BINF 511,BTEC 306,ENVB 210,ENVB 222,FAES 300,LSCI 451,LSCI 452,MICR 331,MICR 338,MICR 341,MICR 450,NRSC 333,PARA 410,PARA 424,PLNT 304,PLNT 353,PLNT 426,PLNT 435
Life Sciences (Multidisciplinary) Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),ANSC 312,ANSC 323,ANSC 324,ANSC 326,ANSC 350,ANSC 420,ANSC 424,ANSC 433,ANSC 560,BINF 511,BTEC 306,BTEC 535,BTEC 555,ENTO 330,ENTO 352,ENVB 301,ENVB 305,ENVB 313,ENVB 506,ENVB 529,FDSC 442,MICR 331,MICR 338,MICR 341,MICR 450,NUTR 337,NUTR 512,PARA 410,PARA 424,PARA 515,PLNT 304,PLNT 305,PLNT 310,PLNT 353,PLNT 358,PLNT 426,PLNT 434,PLNT 435,PLNT 460
Microbiology and Molecular Biotechnology Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),BTEC 306,MICR 331,MICR 338,MICR 341,MICR 450,PARA 424,ANSC 350,ANSC 420,BINF 511,BTEC 501,BTEC 535,BTEC 555,FDSC 442,MIMM 324,PLNT 304
Plant Biology Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),PLNT 353,PLNT 358,PLNT 426,ANSC 326,BINF 511,ENVB 313,PLNT 304,PLNT 305,PLNT 310,PLNT 435,PLNT 460
Professional Agrology for Agribusiness Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),AGRI 310,AGRI 330,AGRI 410D1,AGRI 410D2,AGRI 430,AGRI 490,ANSC 458,AEBI 212,LSCI 202,LSCI 204,LSCI 211,LSCI 230,PLNT 200,PLNT 302,PLNT 434
Professional Agrology Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),AGRI 330,AGRI 410D1,AGRI 410D2,AGRI 430,AGRI 490,PLNT 430,PLNT 302,PLNT 305,PLNT 307,PLNT 353,PLNT 434,PLNT 435,AEIS 230,AGEC 430,AGEC 442,AGRI 411,AGRI 493,NUTR 341,ANSC 301,ANSC 303,ANSC 324,ANSC 433,ANSC 458,ANSC 555
Wildlife Biology Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),ENVB 529,WILD 307,WILD 350,WILD 401,WILD 420,BIOL 307,BIOL 427,ENVB 437,ENVB 506,PARA 424,PLNT 358,WILD 302,WILD 421,WILD 475
Agricultural Economics Minor (B.Sc.(Ag.Env.Sc.)) (24 credits),AGEC 200,AGEC 201,AGEC 330,AGEC 333,AGEC 231,AGEC 320,AGEC 332,AGEC 425,AGEC 430,AGEC 442,AGEC 450,AGEC 491
Applied Ecology Minor (B.Sc.(Ag.Env.Sc.)) (24 credits),ENVB 305,ENVB 437,ENVB 529,AGRI 340,BREE 327,ENTO 330,ENTO 340,ENVB 301,ENVB 313,ENVB 415,ENVB 500,ENVB 506,ENVB 530,MICR 331,MICR 450,PLNT 304,PLNT 426,PLNT 460,SOIL 300,SOIL 326,SOIL 535,WILD 302,WILD 307,WILD 350,WILD 420,WILD 421
Ecological Agriculture Minor (B.Sc.(Ag.Env.Sc.)) (24 credits),AGEC 430,AGRI 215,AGRI 340,SOIL 535,AGRI 310,AGRI 411,ANSC 312,BREE 327,ENTO 352,MICR 331,NUTR 341,PLNT 302,PLNT 307,PLNT 312,PLNT 434,PLNT 460,WOOD 441
Ecological Agriculture (Certificate) (30 credits),AGEC 430,AGRI 215,AGRI 340,SOIL 535,AGRI 310,AGRI 411,ANSC 312,ENTO 352,ENVB 305,ENVB 415,MICR 331,NUTR 341,PARA 424,PLNT 302,PLNT 307,PLNT 434,PLNT 460,SOIL 326,WOOD 441
Agricultural Production Minor (B.Sc.(Ag.Env.Sc.)) (24 credits),AEBI 210,ANSC 250,ENVB 210,PLNT 200,AGRI 215,AGRI 340,ANSC 458,PLNT 302,PLNT 307
Commercial Cannabis (Dip.) (30 credits),FDSC 475,FDSC 476,FDSC 477,PLNT 470,PLNT 471,PLNT 472,PLNT 473,PLNT 474
Field Crops and Horticulture Specialization (B.Sc.(Ag.Env.Sc.)) (18 credits),PLNT 302,PLNT 305,PLNT 307,PLNT 353,PLNT 434,PLNT 435
Global Food Security Specialization (B.Sc.(Ag.Env.Sc.)) (18 credits),AEIS 230,AGEC 430,AGEC 442,AGRI 411,AGRI 493,NUTR 341
Soil and Water Resources Specialization (B.Sc.(Ag.Env.Sc.)) (24 credits),AGRI 435,BREE 217,SOIL 326,SOIL 331,SOIL 535,BREE 322,BREE 327,BREE 510,BREE 529,ENVB 529,NRSC 333,SOIL 300
Sustainable Agricultural Systems Major (B.Sc.(Ag.Env.Sc.)) (69 credits),AEMA 204,AEMA 310,AGEC 200,AGEC 231,AGRI 215,AGRI 310,AGRI 340,ANSC 250,BREE 329,ENVB 210,ENVR 201,LSCI 204,LSCI 211,LSCI 230,PLNT 200,SOIL 315,PLNT 302,PLNT 305,PLNT 307,PLNT 353,PLNT 434,PLNT 435,AEIS 230,AGEC 430,AGEC 442,AGRI 411,AGRI 493,NUTR 341,ANSC 301,ANSC 303,ANSC 324,ANSC 433,ANSC 458,ANSC 555,ANSC 312,ANSC 323,ANSC 514,ANSC 560,BREE 217,BREE 327,ENTO 330,FDSC 200,PLNT 310,PLNT 312,PLNT 322,PLNT 358,SOIL 535,AGRI 330,AGRI 410,AGRI 430,PLNT 430
International Agriculture Minor (B.Sc.(Ag.Env.Sc.)) (24 credits),AGEC 442,AGRI 411,AGEC 333,AGEC 430,AGRI 215,AGRI 325,AGRI 499,BREE 510,ENVB 437,FDSC 525,NUTR 501,PARA 410,PARA 515,PLNT 200
